reply_negative_positive
"Hi Riley,Many factors go into determining your eligibility and you can always check your eligibility by logging into your account at CashNetUSA.com. If you are not eligible today, you may still become eligible in the future!"
"Hi Joyce,We are glad you had a great experience!"
"Hi Brenda,We try our best to respond quickly and efficiently to all of our customers’ questions but sometimes we experience a high volume of calls and emails. We appreciate your patience and aim to answer your question as soon as we can!"
"	Hi,We’re sorry to hear that you weren’t satisfied with your CashNetUSA experience and we would like to see how we can help you. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075."
"Hi Debbie,Many factors go into determining your eligibility and you can always check your eligibility by logging into your account at CashNetUSA.com. If you are not eligible today, you may still become eligible in the future!"
"Hi Steven,We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075 or via email at support@cashnetusa.com."
"Hi Diamond Dust Escorts,We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075 or via email at support@cashnetusa.com."
"Hi JERI,We try our best to respond quickly and efficiently to all of our customers’ questions but sometimes we experience a high volume of calls and emails. We appreciate your patience and aim to answer your question as soon as we can!"
"Hi Tanya Nixon,We’re sorry to hear that you weren’t satisfied with your CashNetUSA experience and we would like to see how we can help you. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075."
"Hi,Many factors go into determining your eligibility and you can always check your eligibility by logging into your account at CashNetUSA.com. If you are not eligible today, you may still become eligible in the future!"
"Hi Dorothy WeintraubWe’re sorry to hear that you weren’t satisfied with your CashNetUSA experience and we would like to see how we can help you. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075."
"Hi Chademma  ,We are glad you had a great experience,"
"Fraudulent collectors have targeted CashnetUSA  along with many other lending companies.  The fraudsters tend to take on names of trusted lenders so that they can appear to be reputable and trustworthy. By looking at your review, it appears that you may have been contacted by a fraudulent collector. If you are unsure or believe you may be a victim of identity theft, please contact us at 888-801-9075 during normal business hours. CashnetUSA considers the privacy and confidentiality of every customer as a top priority."
"Hi Audra,Many factors go into determining your eligibility and you can always check your eligibility by logging into your account at CashNetUSA.com. If you are not eligible today, you may still become eligible in the future!"
